Byte_Position,Bit_1_Count,Bit_0_Count
19985408,8192,0
19986432,8192,0
19987456,8192,0
19988480,8192,0
19989504,8192,0
19990528,8192,0
19991552,8192,0
19992576,8192,0
19993600,8192,0
19994624,8192,0
19995648,8192,0
19996672,8192,0
19997696,8192,0
19998720,8192,0
19999744,8192,0
20000768,8192,0
20001792,8192,0
20002816,8192,0
20003840,8192,0
20004864,8192,0
20005888,8192,0
20006912,8192,0
20007936,7778,414
20008960,6338,1854
20009984,8192,0
20011008,8192,0
20012032,8192,0
20013056,8192,0
20014080,8192,0
20015104,8192,0
20016128,8192,0
20017152,8192,0
20018176,8192,0
20019200,8192,0
20020224,8192,0
20021248,8192,0
20022272,8192,0
20023296,8192,0
20024320,8192,0
20025344,8192,0
20026368,8192,0
20027392,8192,0
20028416,8192,0
20029440,8192,0
20030464,8192,0
20031488,8192,0
20032512,8192,0
20033536,8192,0
20034560,8192,0
20035584,8192,0
20036608,8192,0
20037632,8192,0
20038656,8192,0
20039680,8192,0
20040704,8192,0
20041728,8192,0
20042752,8192,0
20043776,8192,0
20044800,8192,0
20045824,8192,0
20046848,8192,0
20047872,8192,0
20048896,8192,0
20049920,8192,0
20050944,8192,0
20051968,8192,0
20052992,8192,0
20054016,8192,0
20055040,8192,0
20056064,8192,0
20057088,8192,0
20058112,8192,0
20059136,8192,0
20060160,8192,0
20061184,8192,0
20062208,8192,0
20063232,8192,0
20064256,8192,0
20065280,8192,0
20066304,8192,0
20067328,8192,0
20068352,8192,0
20069376,8192,0
20070400,8192,0
20071424,8192,0
20072448,8192,0
20073472,8192,0
20074496,8192,0
20075520,8192,0
20076544,8192,0
20077568,8192,0
20078592,8192,0
20079616,8192,0
20080640,8192,0
20081664,8192,0
20082688,8192,0
20083712,8192,0
20084736,8192,0
20085760,8192,0
20086784,8192,0
20087808,8192,0
20088832,8192,0
20089856,8192,0
20090880,8192,0
20091904,8192,0
20092928,8192,0
20093952,8192,0
20094976,8192,0
20096000,8192,0
20097024,8192,0
20098048,8192,0
20099072,8192,0
20100096,8192,0
20101120,8192,0
20102144,8192,0
20103168,8192,0
20104192,8192,0
20105216,8192,0
20106240,8192,0
20107264,8192,0
20108288,8192,0
20109312,8192,0
20110336,8192,0
20111360,8192,0
20112384,8192,0
20113408,8192,0
20114432,8192,0
20115456,8192,0
20116480,8192,0
20117504,8192,0
20118528,8192,0
20119552,8192,0
20120576,8192,0
20121600,8192,0
20122624,8192,0
20123648,8192,0
20124672,8192,0
20125696,8192,0
20126720,8192,0
20127744,8192,0
20128768,8192,0
20129792,8192,0
20130816,8192,0
20131840,8192,0
20132864,8192,0
20133888,8192,0
20134912,8192,0
20135936,8192,0
20136960,8192,0
20137984,8192,0
20139008,8192,0
20140032,8192,0
20141056,8192,0
20142080,8192,0
20143104,8192,0
20144128,8192,0
20145152,8192,0
20146176,8192,0
20147200,8192,0
20148224,8192,0
20149248,8192,0
20150272,8192,0
20151296,8192,0
20152320,8192,0
20153344,8192,0
20154368,8192,0
20155392,8192,0
20156416,8192,0
20157440,8192,0
20158464,8192,0
20159488,8192,0
20160512,8192,0
20161536,8192,0
20162560,8192,0
20163584,8192,0
20164608,8192,0
20165632,8192,0
20166656,8192,0
20167680,8192,0
20168704,8192,0
20169728,8192,0
20170752,8192,0
20171776,8192,0
20172800,8192,0
20173824,8192,0
20174848,8192,0
20175872,8192,0
20176896,8192,0
20177920,8192,0
20178944,8192,0
20179968,8192,0
20180992,8192,0
20182016,8192,0
20183040,8192,0
20184064,8192,0
20185088,8192,0
20186112,8192,0
20187136,8192,0
20188160,8192,0
20189184,8192,0
20190208,8192,0
20191232,8192,0
20192256,8192,0
20193280,8192,0
20194304,8192,0
20195328,8192,0
20196352,8192,0
20197376,8192,0
20198400,8192,0
20199424,8192,0
20200448,8192,0
20201472,8192,0
20202496,8192,0
20203520,8192,0
20204544,8192,0
20205568,8192,0
20206592,8192,0
20207616,8192,0
20208640,8192,0
20209664,8192,0
20210688,8192,0
20211712,8192,0
20212736,8192,0
20213760,8192,0
20214784,8192,0
20215808,8192,0
20216832,5915,2277
20217856,4097,4095
20218880,4023,4169
20219904,4120,4072
20220928,4178,4014
20221952,3984,4208
20222976,4110,4082
20224000,4117,4075
20225024,4013,4179
20226048,4085,4107
20227072,4051,4141
20228096,4015,4177
20229120,4150,4042
20230144,4120,4072
20231168,4014,4178
20232192,4091,4101
20233216,4119,4073
20234240,4155,4037
20235264,4119,4073
20236288,4099,4093
20237312,4061,4131
20238336,4101,4091
20239360,4027,4165
20240384,4029,4163
20241408,4163,4029
20242432,4046,4146
20243456,4065,4127
20244480,4011,4181
20245504,4089,4103
20246528,4101,4091
20247552,4132,4060
20248576,7642,550
20249600,8192,0
20250624,8192,0
20251648,8192,0
20252672,8192,0
20253696,8192,0
20254720,8192,0
20255744,8192,0
20256768,8192,0
20257792,8192,0
20258816,8192,0
20259840,8192,0
20260864,8192,0
20261888,8192,0
20262912,8192,0
20263936,8192,0
20264960,8192,0
20265984,8192,0
20267008,8192,0
20268032,8192,0
20269056,8192,0
20270080,8192,0
20271104,8192,0
20272128,8192,0
20273152,8192,0
20274176,8192,0
20275200,8192,0
20276224,8192,0
20277248,8192,0
20278272,8192,0
20279296,8192,0
20280320,8192,0
20281344,8192,0
20282368,8192,0
20283392,8192,0
20284416,8192,0
20285440,8192,0
20286464,8192,0
20287488,8192,0
20288512,8192,0
20289536,8192,0
20290560,8192,0
20291584,8192,0
20292608,8192,0
20293632,8192,0
20294656,8192,0
20295680,8192,0
20296704,8192,0
20297728,8192,0
20298752,8192,0
20299776,8192,0
20300800,8192,0
20301824,8192,0
20302848,8192,0
20303872,8192,0
20304896,8192,0
20305920,8192,0
20306944,8192,0
20307968,8192,0
20308992,8192,0
20310016,8192,0
20311040,8192,0
20312064,8192,0
20313088,8192,0
20314112,8192,0
20315136,8192,0
20316160,8192,0
20317184,8192,0
20318208,8192,0
20319232,8192,0
20320256,8192,0
20321280,8192,0
20322304,8192,0
20323328,8192,0
20324352,8192,0
20325376,8192,0
20326400,8192,0
20327424,8192,0
20328448,8192,0
20329472,8192,0
20330496,8192,0
20331520,8192,0
20332544,8192,0
20333568,8192,0
20334592,8192,0
20335616,8192,0
20336640,8192,0
20337664,8192,0
20338688,8192,0
20339712,8192,0
20340736,8192,0
20341760,8192,0
20342784,8192,0
20343808,8192,0
20344832,8192,0
20345856,8192,0
20346880,8192,0
20347904,8192,0
20348928,8192,0
20349952,8192,0
20350976,8192,0
20352000,8192,0
20353024,8192,0
20354048,8192,0
20355072,8192,0
20356096,8192,0
20357120,8192,0
20358144,8192,0
20359168,8192,0
20360192,8192,0
20361216,8192,0
20362240,8192,0
20363264,8192,0
20364288,8192,0
20365312,8192,0
20366336,8192,0
20367360,8192,0
20368384,8192,0
20369408,8192,0
20370432,8192,0
20371456,8192,0
20372480,8192,0
20373504,8192,0
20374528,8192,0
20375552,8192,0
20376576,8192,0
20377600,8192,0
20378624,8192,0
20379648,8192,0
20380672,8192,0
20381696,8192,0
20382720,8192,0
20383744,8192,0
20384768,8192,0
20385792,8192,0
20386816,8192,0
20387840,8192,0
20388864,8192,0
20389888,8192,0
20390912,8192,0
20391936,8192,0
20392960,8192,0
20393984,8192,0
20395008,8192,0
20396032,8192,0
20397056,8192,0
20398080,8192,0
20399104,8192,0
20400128,8192,0
20401152,8192,0
20402176,8192,0
20403200,8192,0
20404224,8192,0
20405248,8192,0
20406272,8192,0
20407296,8192,0
20408320,8192,0
20409344,8192,0
20410368,8192,0
20411392,8192,0
20412416,8192,0
20413440,8192,0
20414464,8192,0
20415488,8192,0
20416512,8192,0
20417536,8192,0
20418560,8192,0
20419584,8192,0
20420608,8192,0
20421632,8192,0
20422656,8192,0
20423680,8192,0
20424704,8153,39
20425728,4072,4120
20426752,4166,4026
20427776,4105,4087
20428800,4084,4108
20429824,4013,4179
20430848,4122,4070
20431872,4025,4167
20432896,4098,4094
20433920,4059,4133
20434944,4119,4073
20435968,4007,4185
20436992,4129,4063
20438016,3990,4202
20439040,4132,4060
20440064,4080,4112
20441088,4122,4070
20442112,4161,4031
20443136,4128,4064
20444160,4091,4101
20445184,4101,4091
20446208,4117,4075
20447232,3992,4200
20448256,4074,4118
20449280,4026,4166
20450304,4153,4039
20451328,5814,2378
20452352,8192,0
20453376,8192,0
20454400,8192,0
20455424,8192,0
20456448,8192,0
20457472,8192,0
20458496,8192,0
20459520,8192,0
20460544,8192,0
20461568,8192,0
20462592,8192,0
20463616,8192,0
20464640,8192,0
20465664,8192,0
20466688,8192,0
20467712,8192,0
20468736,8192,0
20469760,8192,0
20470784,8192,0
20471808,8192,0
20472832,8192,0
20473856,8192,0
20474880,8192,0
20475904,8192,0
20476928,8192,0
20477952,8192,0
20478976,8192,0
20480000,8192,0
20481024,8192,0
20482048,8192,0
20483072,8192,0
20484096,8192,0
20485120,8192,0
20486144,8192,0
20487168,8192,0
20488192,8192,0
20489216,8192,0
20490240,8192,0
20491264,8192,0
20492288,8192,0
20493312,8192,0
20494336,8192,0
20495360,8192,0
20496384,8192,0
20497408,8192,0
20498432,8192,0
20499456,8192,0
20500480,8192,0
20501504,8192,0
20502528,8192,0
20503552,8192,0
20504576,8192,0
20505600,8192,0
20506624,8192,0
20507648,8192,0
20508672,8192,0
20509696,8192,0
20510720,8192,0
20511744,8192,0
20512768,8192,0
20513792,8192,0
20514816,8192,0
20515840,8192,0
20516864,8192,0
20517888,8192,0
20518912,8192,0
20519936,8192,0
20520960,8192,0
20521984,8192,0
20523008,8192,0
20524032,8192,0
20525056,8192,0
20526080,8192,0
20527104,8192,0
20528128,8192,0
20529152,8192,0
20530176,8192,0
20531200,8192,0
20532224,8192,0
20533248,8192,0
20534272,8192,0
20535296,8192,0
20536320,8192,0
20537344,8192,0
20538368,8192,0
20539392,8192,0
20540416,8192,0
20541440,8192,0
20542464,8192,0
20543488,8192,0
20544512,8192,0
20545536,8192,0
20546560,8192,0
20547584,8192,0
20548608,8192,0
20549632,8192,0
20550656,8192,0
20551680,8192,0
20552704,8192,0
20553728,8192,0
20554752,8192,0
20555776,8192,0
20556800,8192,0
20557824,8192,0
20558848,8192,0
20559872,8192,0
20560896,8192,0
20561920,8192,0
20562944,8192,0
20563968,8192,0
20564992,8192,0
20566016,8192,0
20567040,8192,0
20568064,8192,0
20569088,8192,0
20570112,8192,0
20571136,8192,0
20572160,8192,0
20573184,8192,0
20574208,8192,0
20575232,8192,0
20576256,8192,0
20577280,8192,0
20578304,8192,0
20579328,8192,0
20580352,8192,0
20581376,8192,0
20582400,8192,0
20583424,8192,0
20584448,8192,0
20585472,8192,0
20586496,8192,0
20587520,8192,0
20588544,8192,0
20589568,8192,0
20590592,8192,0
20591616,8192,0
20592640,8192,0
20593664,8192,0
20594688,8192,0
20595712,8192,0
20596736,8192,0
20597760,8192,0
20598784,8192,0
20599808,8192,0
20600832,8192,0
20601856,8192,0
20602880,8192,0
20603904,8192,0
20604928,8192,0
20605952,8192,0
20606976,8192,0
20608000,8192,0
20609024,8192,0
20610048,8192,0
20611072,8192,0
20612096,8192,0
20613120,8192,0
20614144,8192,0
20615168,8192,0
20616192,8192,0
20617216,8192,0
20618240,8192,0
20619264,8192,0
20620288,8192,0
20621312,8192,0
20622336,8192,0
20623360,8192,0
20624384,8192,0
20625408,8192,0
20626432,8192,0
20627456,8192,0
20628480,8192,0
20629504,8192,0
20630528,8192,0
20631552,8192,0
20632576,8192,0
20633600,5901,2291
20634624,8192,0
20635648,8192,0
20636672,8192,0
20637696,8192,0
20638720,8192,0
20639744,8192,0
20640768,8192,0
20641792,8192,0
20642816,8192,0
20643840,8192,0
20644864,8192,0
20645888,8192,0
20646912,8192,0
20647936,8192,0
20648960,8192,0
20649984,8192,0
20651008,8192,0
20652032,8192,0
20653056,8192,0
20654080,8192,0
20655104,8192,0
20656128,8192,0
20657152,8192,0
20658176,8192,0
20659200,8192,0
20660224,8192,0
20661248,8192,0
20662272,8192,0
20663296,8192,0
20664320,8192,0
20665344,8192,0
20666368,8192,0
20667392,8192,0
20668416,8192,0
20669440,8192,0
20670464,8192,0
20671488,8192,0
20672512,8192,0
20673536,8192,0
20674560,8192,0
20675584,8192,0
20676608,8192,0
20677632,8192,0
20678656,8192,0
20679680,8192,0
20680704,8192,0
20681728,8192,0
20682752,8192,0
20683776,8192,0
20684800,8192,0
20685824,8192,0
20686848,8192,0
20687872,8192,0
20688896,8192,0
20689920,8192,0
20690944,8192,0
20691968,8192,0
20692992,8192,0
20694016,8192,0
20695040,8192,0
20696064,8192,0
20697088,8192,0
20698112,8192,0
20699136,8192,0
20700160,8192,0
20701184,8192,0
20702208,8192,0
20703232,8192,0
20704256,8192,0
20705280,8192,0
20706304,8192,0
20707328,8192,0
20708352,8192,0
20709376,8192,0
20710400,8192,0
20711424,8192,0
20712448,8192,0
20713472,8192,0
20714496,8192,0
20715520,8192,0
20716544,8192,0
20717568,8192,0
20718592,8192,0
20719616,8192,0
20720640,8192,0
20721664,8192,0
20722688,8192,0
20723712,8192,0
20724736,8192,0
20725760,8192,0
20726784,8192,0
20727808,8192,0
20728832,8192,0
20729856,8192,0
20730880,8192,0
20731904,8192,0
20732928,8192,0
20733952,8192,0
20734976,8192,0
20736000,8192,0
20737024,8192,0
20738048,8192,0
20739072,8192,0
20740096,8192,0
20741120,8192,0
20742144,8192,0
20743168,8192,0
20744192,8192,0
20745216,8192,0
20746240,8192,0
20747264,8192,0
20748288,8192,0
20749312,8192,0
20750336,8192,0
20751360,8192,0
20752384,8192,0
20753408,8192,0
20754432,8192,0
20755456,8192,0
20756480,8192,0
20757504,8192,0
20758528,8192,0
20759552,8192,0
20760576,8192,0
20761600,8192,0
20762624,8192,0
20763648,8192,0
20764672,8192,0
20765696,8192,0
20766720,8192,0
20767744,8192,0
20768768,8192,0
20769792,8192,0
20770816,8192,0
20771840,8192,0
20772864,8192,0
20773888,8192,0
20774912,8192,0
20775936,8192,0
20776960,8192,0
20777984,8192,0
20779008,8192,0
20780032,8192,0
20781056,8192,0
20782080,8192,0
20783104,8192,0
20784128,8192,0
20785152,8192,0
20786176,8192,0
20787200,8192,0
20788224,8192,0
20789248,8192,0
20790272,8192,0
20791296,8192,0
20792320,8192,0
20793344,8192,0
20794368,8192,0
20795392,8192,0
20796416,8192,0
20797440,8192,0
20798464,8192,0
20799488,8192,0
20800512,8192,0
20801536,8192,0
20802560,8192,0
20803584,8192,0
20804608,8192,0
20805632,8192,0
20806656,8192,0
20807680,8192,0
20808704,8192,0
20809728,8192,0
20810752,8192,0
20811776,8192,0
20812800,8192,0
20813824,8192,0
20814848,8192,0
20815872,8192,0
20816896,8192,0
20817920,8192,0
20818944,8192,0
20819968,8192,0
20820992,8192,0
20822016,8192,0
20823040,8192,0
20824064,8192,0
20825088,8192,0
20826112,8192,0
20827136,8192,0
20828160,8192,0
20829184,8192,0
20830208,8192,0
20831232,8192,0
20832256,8192,0
20833280,8192,0
20834304,8192,0
20835328,8192,0
20836352,8192,0
20837376,8192,0
20838400,8192,0
20839424,8192,0
20840448,8192,0
20841472,8192,0
20842496,4263,3929
20843520,4036,4156
20844544,4163,4029
20845568,3959,4233
20846592,4087,4105
20847616,4105,4087
20848640,4102,4090
20849664,4030,4162
20850688,4095,4097
20851712,4005,4187
20852736,4025,4167
20853760,4039,4153
20854784,4051,4141
20855808,4024,4168
20856832,4001,4191
20857856,4111,4081
20858880,4083,4109
20859904,4064,4128
20860928,4043,4149
20861952,4102,4090
20862976,4108,4084
20864000,4110,4082
20865024,4104,4088
20866048,4062,4130
20867072,4056,4136
20868096,4054,4138
20869120,4099,4093
20870144,4066,4126
20871168,4116,4076
20872192,6265,1927
20873216,8192,0
20874240,8192,0
20875264,8192,0
20876288,8192,0
20877312,8192,0
20878336,8192,0
20879360,8192,0
20880384,8192,0
20881408,8192,0
20882432,8192,0
20883456,8192,0
20884480,8192,0
20885504,8192,0
20886528,8192,0
20887552,8192,0
20888576,8192,0
20889600,8192,0
20890624,8192,0
20891648,8192,0
20892672,8192,0
20893696,8192,0
20894720,8192,0
20895744,8192,0
20896768,8192,0
20897792,8192,0
20898816,8192,0
20899840,8192,0
20900864,8192,0
20901888,8192,0
20902912,8192,0
20903936,8192,0
20904960,8192,0
20905984,8192,0
20907008,8192,0
20908032,8192,0
20909056,8192,0
20910080,8192,0
20911104,8192,0
20912128,8192,0
20913152,8192,0
20914176,8192,0
20915200,8192,0
20916224,8192,0
20917248,8192,0
20918272,8192,0
20919296,8192,0
20920320,8192,0
20921344,8192,0
20922368,8192,0
20923392,8192,0
20924416,8192,0
20925440,8192,0
20926464,8192,0
20927488,8192,0
20928512,8192,0
20929536,8192,0
20930560,8192,0
20931584,8192,0
20932608,8192,0
20933632,8192,0
20934656,8192,0
20935680,8192,0
20936704,8192,0
20937728,8192,0
20938752,8192,0
20939776,8192,0
20940800,8192,0
20941824,8192,0
20942848,8192,0
20943872,8192,0
20944896,8192,0
20945920,8192,0
20946944,8192,0
20947968,8192,0
20948992,8192,0
20950016,8192,0
20951040,8192,0
20952064,8192,0
20953088,8192,0
20954112,8192,0
20955136,8192,0
20956160,8192,0
20957184,8192,0
20958208,8192,0
20959232,8192,0
20960256,8192,0
20961280,8192,0
20962304,8192,0
20963328,8192,0
20964352,8192,0
20965376,8192,0
20966400,8192,0
20967424,8192,0
20968448,8192,0
20969472,8192,0
20970496,8192,0
20971520,8192,0
20972544,8192,0
20973568,8192,0
20974592,8192,0
20975616,8192,0
20976640,8192,0
20977664,8192,0
20978688,8192,0
20979712,8192,0
20980736,8192,0
20981760,8192,0
20982784,8192,0
20983808,8192,0
20984832,8192,0
20985856,8192,0
20986880,8192,0
20987904,8192,0
20988928,8192,0
20989952,8192,0
20990976,8192,0
20992000,8192,0
20993024,8192,0
20994048,8192,0
20995072,8192,0
20996096,8192,0
20997120,8192,0
20998144,8192,0
20999168,8192,0
21000192,8192,0
21001216,8192,0
21002240,8192,0
21003264,8192,0
21004288,8192,0
21005312,8192,0
21006336,8192,0
21007360,8192,0
21008384,8192,0
21009408,8192,0
21010432,8192,0
21011456,8192,0
21012480,8192,0
21013504,8192,0
21014528,8192,0
21015552,8192,0
21016576,8192,0
21017600,8192,0
21018624,8192,0
21019648,8192,0
21020672,8192,0
21021696,8192,0
21022720,8192,0
21023744,8192,0
21024768,8192,0
21025792,8192,0
21026816,8192,0
21027840,8192,0
21028864,8192,0
21029888,8192,0
21030912,8192,0
21031936,8192,0
21032960,8192,0
21033984,8192,0
21035008,8192,0
21036032,8192,0
21037056,8192,0
21038080,8192,0
21039104,8192,0
21040128,8192,0
21041152,8192,0
21042176,8192,0
21043200,8192,0
21044224,8192,0
21045248,8192,0
21046272,8192,0
21047296,8192,0
21048320,8192,0
21049344,8192,0
21050368,5867,2325
21051392,8192,0
21052416,8192,0
21053440,8192,0
21054464,8192,0
21055488,8192,0
21056512,8192,0
21057536,8192,0
21058560,8192,0
21059584,8192,0
21060608,8192,0
21061632,8192,0
21062656,8192,0
21063680,8192,0
21064704,8192,0
21065728,8192,0
21066752,8192,0
21067776,8192,0
21068800,8192,0
21069824,8192,0
21070848,8192,0
21071872,8192,0
21072896,8192,0
21073920,8192,0
21074944,8192,0
21075968,8192,0
21076992,8192,0
21078016,8192,0
21079040,8192,0
21080064,8192,0
21081088,8192,0
21082112,8192,0
21083136,8192,0
21084160,8192,0
21085184,8192,0
21086208,8192,0
21087232,8192,0
21088256,8192,0
21089280,8192,0
21090304,8192,0
21091328,8192,0
21092352,8192,0
21093376,8192,0
21094400,8192,0
21095424,8192,0
21096448,8192,0
21097472,8192,0
21098496,8192,0
21099520,8192,0
21100544,8192,0
21101568,8192,0
21102592,8192,0
21103616,8192,0
21104640,8192,0
21105664,8192,0
21106688,8192,0
21107712,8192,0
21108736,8192,0
21109760,8192,0
21110784,8192,0
21111808,8192,0
21112832,8192,0
21113856,8192,0
21114880,8192,0
21115904,8192,0
21116928,8192,0
21117952,8192,0
21118976,8192,0
21120000,8192,0
21121024,8192,0
21122048,8192,0
21123072,8192,0
21124096,8192,0
21125120,8192,0
21126144,8192,0
21127168,8192,0
21128192,8192,0
21129216,8192,0
21130240,8192,0
21131264,8192,0
21132288,8192,0
21133312,8192,0
21134336,8192,0
21135360,8192,0
21136384,8192,0
21137408,8192,0
21138432,8192,0
21139456,8192,0
21140480,8192,0
21141504,8192,0
21142528,8192,0
21143552,8192,0
21144576,8192,0
21145600,8192,0
21146624,8192,0
21147648,8192,0
21148672,8192,0
21149696,8192,0
21150720,8192,0
21151744,8192,0
21152768,8192,0
21153792,8192,0
21154816,8192,0
21155840,8192,0
21156864,8192,0
21157888,8192,0
21158912,8192,0
21159936,8192,0
21160960,8192,0
21161984,8192,0
21163008,8192,0
21164032,8192,0
21165056,8192,0
21166080,8192,0
21167104,8192,0
21168128,8192,0
21169152,8192,0
21170176,8192,0
21171200,8192,0
21172224,8192,0
21173248,8192,0
21174272,8192,0
21175296,8192,0
21176320,8192,0
21177344,8192,0
21178368,8192,0
21179392,8192,0
21180416,8192,0
21181440,8192,0
21182464,8192,0
21183488,8192,0
21184512,8192,0
21185536,8192,0
21186560,8192,0
21187584,8192,0
21188608,8192,0
21189632,8192,0
21190656,8192,0
21191680,8192,0
21192704,8192,0
21193728,8192,0
21194752,8192,0
21195776,8192,0
21196800,8192,0
21197824,8192,0
21198848,8192,0
21199872,8192,0
21200896,8192,0
21201920,8192,0
21202944,8192,0
21203968,8192,0
21204992,8192,0
21206016,8192,0
21207040,8192,0
21208064,8192,0
21209088,8192,0
21210112,8192,0
21211136,8192,0
21212160,8192,0
21213184,8192,0
21214208,8192,0
21215232,8192,0
21216256,8192,0
21217280,8192,0
21218304,8192,0
21219328,8192,0
21220352,8192,0
21221376,8192,0
21222400,8192,0
21223424,8192,0
21224448,8192,0
21225472,8192,0
21226496,8192,0
21227520,8192,0
21228544,8192,0
21229568,8192,0
21230592,8192,0
21231616,8192,0
21232640,8192,0
21233664,8192,0
21234688,8192,0
21235712,8192,0
21236736,8192,0
21237760,8192,0
21238784,8192,0
21239808,8192,0
21240832,8192,0
21241856,8192,0
21242880,8192,0
21243904,8192,0
21244928,8192,0
21245952,8192,0
21246976,8192,0
21248000,8192,0
21249024,8192,0
21250048,8192,0
21251072,8192,0
21252096,8192,0
21253120,8192,0
21254144,8192,0
21255168,8192,0
21256192,8192,0
21257216,8192,0
21258240,8192,0
21259264,4396,3796
21260288,4030,4162
21261312,4133,4059
21262336,3995,4197
21263360,4048,4144
21264384,4093,4099
21265408,4107,4085
21266432,4111,4081
21267456,4113,4079
21268480,4078,4114
21269504,4133,4059
21270528,4023,4169
21271552,4074,4118
21272576,4113,4079
21273600,4058,4134
21274624,4092,4100
21275648,4083,4109
21276672,4057,4135
21277696,4108,4084
21278720,4148,4044
21279744,4091,4101
21280768,4189,4003
21281792,4017,4175
21282816,4057,4135
21283840,4139,4053
21284864,4124,4068
21285888,4033,4159
21286912,4026,4166
21287936,4114,4078
21288960,5039,3153
21289984,8192,0
21291008,8192,0
21292032,8192,0
21293056,8192,0
21294080,8192,0
21295104,8192,0
21296128,8192,0
21297152,8192,0
21298176,8192,0
21299200,8192,0
21300224,8192,0
21301248,8192,0
21302272,8192,0
21303296,8192,0
21304320,8192,0
21305344,8192,0
21306368,8192,0
21307392,8192,0
21308416,8192,0
21309440,8192,0
21310464,8192,0
21311488,8192,0
21312512,8192,0
21313536,8192,0
21314560,8192,0
21315584,8192,0
21316608,8192,0
21317632,8192,0
21318656,8192,0
21319680,8192,0
21320704,8192,0
21321728,8192,0
21322752,8192,0
21323776,8192,0
21324800,8192,0
21325824,8192,0
21326848,8192,0
21327872,8192,0
21328896,8192,0
21329920,8192,0
21330944,8192,0
21331968,8192,0
21332992,8192,0
21334016,8192,0
21335040,8192,0
21336064,8192,0
21337088,8192,0
21338112,8192,0
21339136,8192,0
21340160,8192,0
21341184,8192,0
21342208,8192,0
21343232,8192,0
21344256,8192,0
21345280,8192,0
21346304,8192,0
21347328,8192,0
21348352,8192,0
21349376,8192,0
21350400,8192,0
21351424,8192,0
21352448,8192,0
21353472,8192,0
21354496,8192,0
21355520,8192,0
21356544,8192,0
21357568,8192,0
21358592,8192,0
21359616,8192,0
21360640,8192,0
21361664,8192,0
21362688,8192,0
21363712,8192,0
21364736,8192,0
21365760,8192,0
21366784,8192,0
21367808,8192,0
21368832,8192,0
21369856,8192,0
21370880,8192,0
21371904,8192,0
21372928,8192,0
21373952,8192,0
21374976,8192,0
21376000,8192,0
21377024,8192,0
21378048,8192,0
21379072,8192,0
21380096,8192,0
21381120,8192,0
21382144,8192,0
21383168,8192,0
21384192,8192,0
21385216,8192,0
21386240,8192,0
21387264,8192,0
21388288,8192,0
21389312,8192,0
21390336,8192,0
21391360,8192,0
21392384,8192,0
21393408,8192,0
21394432,8192,0
21395456,8192,0
21396480,8192,0
21397504,8192,0
21398528,8192,0
21399552,8192,0
21400576,8192,0
21401600,8192,0
21402624,8192,0
21403648,8192,0
21404672,8192,0
21405696,8192,0
21406720,8192,0
21407744,8192,0
21408768,8192,0
21409792,8192,0
21410816,8192,0
21411840,8192,0
21412864,8192,0
21413888,8192,0
21414912,8192,0
21415936,8192,0
21416960,8192,0
21417984,8192,0
21419008,8192,0
21420032,8192,0
21421056,8192,0
21422080,8192,0
21423104,8192,0
21424128,8192,0
21425152,8192,0
21426176,8192,0
21427200,8192,0
21428224,8192,0
21429248,8192,0
21430272,8192,0
21431296,8192,0
21432320,8192,0
21433344,8192,0
21434368,8192,0
21435392,8192,0
21436416,8192,0
21437440,8192,0
21438464,8192,0
21439488,8192,0
21440512,8192,0
21441536,8192,0
21442560,8192,0
21443584,8192,0
21444608,8192,0
21445632,8192,0
21446656,8192,0
21447680,8192,0
21448704,8192,0
21449728,8192,0
21450752,8192,0
21451776,8192,0
21452800,8192,0
21453824,8192,0
21454848,8192,0
21455872,8192,0
21456896,8192,0
21457920,8192,0
21458944,8192,0
21459968,8192,0
21460992,8192,0
21462016,8192,0
21463040,8192,0
21464064,8192,0
21465088,8192,0
21466112,8192,0
21467136,5883,2309
21468160,8192,0
21469184,8192,0
21470208,8192,0
21471232,8192,0
21472256,8192,0
21473280,8192,0
21474304,8192,0
21475328,8192,0
21476352,8192,0
21477376,8192,0
21478400,8192,0
21479424,8192,0
21480448,8192,0
21481472,8192,0
21482496,8192,0
21483520,8192,0
21484544,8192,0
21485568,8192,0
21486592,8192,0
21487616,8192,0
21488640,8192,0
21489664,8192,0
21490688,8192,0
21491712,8192,0
21492736,8192,0
21493760,8192,0
21494784,8192,0
21495808,8192,0
21496832,8192,0
21497856,8192,0
21498880,8192,0
21499904,8192,0
21500928,8192,0
21501952,8192,0
21502976,8192,0
21504000,8192,0
21505024,8192,0
21506048,8192,0
21507072,8192,0
21508096,8192,0
21509120,8192,0
21510144,8192,0
21511168,8192,0
21512192,8192,0
21513216,8192,0
21514240,8192,0
21515264,8192,0
21516288,8192,0
21517312,8192,0
21518336,8192,0
21519360,8192,0
21520384,8192,0
21521408,8192,0
21522432,8192,0
21523456,8192,0
21524480,8192,0
21525504,8192,0
21526528,8192,0
21527552,8192,0
21528576,8192,0
21529600,8192,0
21530624,8192,0
21531648,8192,0
21532672,8192,0
21533696,8192,0
21534720,8192,0
21535744,8192,0
21536768,8192,0
21537792,8192,0
21538816,8192,0
21539840,8192,0
21540864,8192,0
21541888,8192,0
21542912,8192,0
21543936,8192,0
21544960,8192,0
21545984,8192,0
21547008,8192,0
21548032,8192,0
21549056,8192,0
21550080,8192,0
21551104,8192,0
21552128,8192,0
21553152,8192,0
21554176,8192,0
21555200,8192,0
21556224,8192,0
21557248,8192,0
21558272,8192,0
21559296,8192,0
21560320,8192,0
